"""Normally that would have sunk Tesla 50 points or 100 points. This is not normal anymore. This is about a company proving to people that they're going to accomplish their long-term goals, and the market likes it"" -@GerberKawasaki $TSLA $TSLAQ
https://t.co/IWm7YArAXR",1228049272077258759,
"Charlie Munger Talks About Chinese Companies, Poor Investment Choices, And Why He Would Never Buy Tesla Stock https://t.co/IhT7TlXO5q",1227978234823921665,
"RT @Tanzeel_Akhtar: #Tesla Announces $2B Offering, Musk To Buy $10M In Common Stock $ORCL $TSLA https://t.co/b7aGlWwv9H # via @benzinga",1227944865956335619,
"RT @Benzinga: Musk On Tesla Founder Martin Eberhard: 'He Is Literally The Worst Person I've Ever Worked With’
$TSLA
https://t.co/EIYFknnuDW",1227724612970127361,
"Musk On Tesla Founder Martin Eberhard: 'He Is Literally The Worst Person I've Ever Worked With’
$TSLA
https://t.co/EIYFknnuDW",1227682943331635201,
"Waiting On The Tesla Semi
$TSLA $TSLAQ #BZPartner https://t.co/rIaY0xWSdF",1227252487108939776,
RT @DugganSense: What Tesla Investors Can Learn From Where GM Was 100 Years Ago $DD $GM $TSLA https://t.co/0Oc3e65Pm2 via @benzinga,1226945590321348610,
What Tesla Investors Can Learn From Where GM Was 100 Years Ago $GM $TSLA https://t.co/CTT5qbfMsE,1226672127144644609,
"Barron's Picks And Pans: GM, Kraft Heinz, Tesla, Under Armour And More $UAA $KHC $CVX $GM $TSLA $MRK $CSCO $FCFS https://t.co/R4VpOkBFVz",1226287090213609473,
What Tesla Investors Can Learn From Where GM Was 100 Years Ago $GM $TSLA https://t.co/GnHgDTSFod,1226196493960278016,
Teslamania Runs Wild! Now What? $TSLA https://t.co/4VknnF8PZF,1226152380565278721,
RT @DugganSense: Teslamania Runs Wild! Now What? $TSLA https://t.co/Xb526J1mHL via @benzinga,1225778449765236737,
"#ICYMI: Teslamania Runs Wild! Now What @elonmusk? $TSLA
https://t.co/Gy3tVRuna9",1225569867337588736,
"Teslamania Runs Wild! Now What?
$TSLA $TSLAQ
https://t.co/Gy3tVRcMiB",1225511478628888576,
"Cramer Says Tesla's Stock Will Eventually Rise Above $968
$TSLA @jimcramer
https://t.co/fyyz89UCe7",1225494917843210243,
6 Potential M&amp;A Targets For Tesla $TSLA https://t.co/ZFmsqksakK,1225238933765836800,
Tesla Analyst Lays Out The Case For An Equity Offering $TSLA https://t.co/TceVwVKig3,1225100240593833984,
Elon Musk Offers Short Sellers An Overlooked Argument Against Tesla $F $GM $TSLA https://t.co/CrXt6K7qDI,1225051448230191105,
"RT @DugganSense: Citron Shorts Tesla, Again: 'Even Elon Would Short The Stock Here' $TSLA https://t.co/ljz3p6Tg4L via @benzinga",1224860935673798656,
How @kevinolearytv Came To Love Tesla's Stock $TSLA https://t.co/2TaZYF77VE,1224826214147416065,
"Citron Shorts Tesla, Again: 'Even Elon Would Short The Stock Here'
$TSLA https://t.co/tfyuMnVCUO",1224738133582835713,
"Fund Manager's Bullish Tesla Options Bet Nets 6,000% Return $TSLA https://t.co/eHd6Zob5go",1224417269356343297,
"Bulls And Bears Of The Week: Amazon, Tesla, GE And More $AMGN $AMZN $BYND $TSLA $GE https://t.co/3Xn3I0dp79",1223984645043298304,
"Here's How Tesla Shares Will Hit $7,000 By 2024, According To @ARKInvest $TSLA https://t.co/uV6sVIofg2",1223629578880548865,
"Too Much Skepticism? Tesla's Scale, Ambition Hurts Bears After Another Big Quarter $TSLA https://t.co/ekcrwXHwlT",1222864632068657152,
"Tesla Charges Ahead With Q4 Earnings Beat; Deliveries Should 'Comfortably' Exceed 500K Units
$TSLA
https://t.co/i3aGaBkR7O",1222638723017428999,
"$TSLA: Deliveries
Tesla Reports Q4 Vehicle Deliveries 112,095
Tesla Q4 Model 3 Deliveries 92,620 Up 46% YoY, Model S/X Deliveries 19,475 Down 29% YoY
Tesla Says Production Ramp Of Model Y In Fremont Has Begun Ahead Of Schedule",1222631256850096128,
"Earnings: $TSLA
Tesla Q4 Adj. EPS $2.14 Beats $1.72 Estimate, Sales $7.38B Beat $7.02B Estimate https://t.co/WqLFZQkmus",1222630518971359232,
"#ICYMI: This Might Be The Best Song Ever Written About A Tesla
$TSLA
From @yunggravy and @bbnomula @elonmusk
https://t.co/aM9jzc0cop",1222617912911024128,
"This Might Be The Best Song Ever Written About A Tesla $TSLA
From @yunggravy and @bbnomula @elonmusk
https://t.co/aM9jzc0cop",1222583993314529280,
Tesla Q4 Earnings Preview: Can The Good News Keep Coming? $TSLA https://t.co/eoT1DhZrCO,1222308202169143298,
"CFRA Analyst To Tesla Investors: Sell Your Stock
$TSLA
https://t.co/srr8uhvIBG",1220803017622069253,
Ralph Nader Says Tesla Is The Reason The 'Stock Market Bubble Implodes' $BA $TSLA https://t.co/s2EXvdUArv,1220451372816130051,
"Elon Musk's Big Day: Trump Compares CEO To Thomas Edison As Tesla's Stock Sets Milestone
$TSLA @elonmusk
https://t.co/RfhQWDld0s",1220039412916129793,
"Tesla Hits $100B Market Cap, @GerberKawasaki Says Stock Is 'Correctly Valued Now' $F $GM $TSLA https://t.co/9AWi5yscU6",1219974243183558658,
Ex-Ford CEO Mark Fields Talks About Tesla Building An 'Iconic Brand' $F $TSLA https://t.co/bngI1O6qwH,1219745234193543169,
"Elon Musk Talks Tesla In China, Explains SpaceX And PayPal Launches In New Podcast $PYPL $TSLA https://t.co/1bu9z9FhBY",1219685832212336641,
Tesla $93B Valuation: Does A Great Product Equate To A Great Stock? $AAPL $GPRO $TSLA https://t.co/ToAG8sj0x2,1219355163967623168,
"Barron's Picks And Pans: Apple, Boeing, Disney, Tesla And More $AAPL $BA $BBBY $DIS $TSLA https://t.co/kju1J1VUzK",1219053755154477056,
"Bulls And Bears Of The Week: IBM, Microsoft, Tesla And More $BYND $IBM $MSFT $TSLA https://t.co/3nglVAatws",1219030530336927744,
"Morgan Stanley Downgrades Tesla On Risk, Valuation Following Massive Stock Run $TSLA https://t.co/qu3UCLKCpJ",1217815015467687937,
RT @DugganSense: Tesla Shorts Vs. Beyond Meat Shorts: Who's Getting Squeezed Harder? $BYND $TSLA https://t.co/uzsdGk06KY via @benzinga,1217208264779235330,
Tesla Shorts Vs. Beyond Meat Shorts: Who's Getting Squeezed Harder? $BYND $TSLA https://t.co/DDQPnXUf69,1217117922516029440,
3 ETFs With Meaningful Tesla Exposure $ARKK $ARKQ $SMOG $TSLA https://t.co/AH7RunZ9Al,1217062557552467969,
"Tesla Gets New Street-High Price Target, Stock Breaks $500 $TSLA https://t.co/V6KINvY61V",1216788321101402112,
Here's How Much Investing $100 In Tesla Stock Back In 2010 Would Be Worth Today $TSLA https://t.co/4lfctZRFQk,1215653271316115457,
Should Nio Be Worried About Tesla's Model 3 Order Overflows In China? $NIO $TSLA https://t.co/nRTRVxJTjJ,1215396580083167232,
RT @Tanzeel_Akhtar: Could #Tesla $TSLA CEO Elon Musk’s recent jovial mood and dancing be due to his long-term girlfriend Grimes being pregn…,1215291505214181376,
"RT @shanthirex: $NIO $TSLA

Tesla Goes Offensive In China. What That Means For Nio..

https://t.co/wgEc33Dxnu",1215291399429656576,
"Tesla, Musk Approach Historic Milestones As Automaker's Stock Rally Continues $F $GM $TSLA https://t.co/ZmRNSyC0uS",1215021608865124352,
3 Tesla Pros On The Automaker's China Milestone $TSLA https://t.co/C3bwC6NrZe,1214717102394728448,
RT @DugganSense: Tesla Shorts Are Still Holding On (For Now) $TSLA $XLK https://t.co/LTRtUcYX15 via @benzinga,1213203668880777217,
Canaccord Lifts Tesla Price Target Above $500 Amid International Opportunity $TSLA https://t.co/BR66kLda9B,1212859864503898112,
"Cowen Still Bearish On Tesla, Says Chinese And Dutch Help Isn't Enough $TSLA https://t.co/WuDZf4hYyI",1211654538178039811,
Tesla Begins Delivery Of First China-Made Model $DMLRY $TM $TSLA https://t.co/ApQzTNTDSD,1211646872101634053,
"Bulls And Bears Of The Week: Amazon, Apple, Boeing, Netflix, Tesla And More $AAPL $ACB $AMRN $BA $NFLX $TSLA  https://t.co/gZkMBj7FzD",1211286823256952832,
Tesla Gets $1.6B Loan From Chinese Banks For Shanghai Gigafactory $TSLA https://t.co/ZONvMXx3fD https://t.co/WSkOdyhKpN,1210977622513082374,
Citron Research Says Tesla Shares Are Doing 'Too Much Too Fast' $TSLA https://t.co/KhuXtQasNz,1210636525471518720,
"RT @DugganSense: Gene Munster Talks Tesla's Opportunity, Apple's Valuation, Netflix's Headwinds $AAPL $AMZN $FB https://t.co/WEz4PJ9AD2 via…",1210630974612094977,
Tesla To Start Delivering Its First China-Made Models On Monday $PCRFY $TSLA https://t.co/gECXmQkeVQ,1210576108573335556,
Tesla Gets $1.6B Loan From Chinese Banks For Shanghai Gigafactory $TSLA https://t.co/DlXSZ4x6Zr,1210573371337007107,
"Gene Munster Talks Tesla's Opportunity, Apple's Valuation, Netflix's Headwinds $AAPL $AMZN $FB $NFLX $TSLA  https://t.co/YkZBHj7YhU",1210291263045545984,
"Morgan Stanley Says Tesla Faces Strong Competition From Rivian, Others $TSLA  https://t.co/X7TyVFavwh",1210251809303998464,
